name:es_aa,name:es_var,type_var,2014
Tamil Nadu,Es...Growth rate biofuels production,ind,0.0
Tamil Nadu,Es...Average electricity spot prices,ind,0.026
Tamil Nadu,Es...Average retail electricity prices,ind,0.018
Tamil Nadu,Es...Average residential electricity prices,ind,0.0
Tamil Nadu,Es...Average commercial electricity prices,ind,0.0
Tamil Nadu,Es...Average industrial electricity prices,ind,0.0
Tamil Nadu,Es...Average kerosene prices,ind,0.0
Tamil Nadu,Es...Average diesel prices,ind,0.0
Tamil Nadu,Es...Growth rate of power demand,ind,0.021
Tamil Nadu,Es...Electrification rate,ind,0.002
Tamil Nadu,Es...Population using solid fuels for cooking,ind,0.0
Tamil Nadu,Financiamiento y Inversión,param,0.766
Tamil Nadu,Es...Clean energy investments,ind,0.126
Tamil Nadu,Es...Growth rate of clean energy investments,ind,0.011
Tamil Nadu,Es...Asset finance investments,ind,0.0
Tamil Nadu,Es...Corporate finance investments,ind,0.0
Tamil Nadu,Es...VC/PE investments,ind,0.0
Tamil Nadu,"Es...Loans, grants, grant programs",ind,0.0
Tamil Nadu,Es...Local investments,ind,0.0
Tamil Nadu,Es...Number of Green MFI,ind,0.0
Tamil Nadu,Es...Green micro-loans,ind,0.0
Tamil Nadu,Es...Green micro-borrowers,ind,0.0
Tamil Nadu,Es...Average cost of green micro debt,ind,0.0
Tamil Nadu,Es...Average cost of debt,ind,0.053
Tamil Nadu,Es...Swap rate,ind,0.04
Tamil Nadu,Cadenas de valor,param,2.401
Tamil Nadu,Es...Financial institutions in clean energy,ind,0.038
Tamil Nadu,Es...Value chains by clean energy sector,ind,0.266
Tamil Nadu,Es...Distributed clean energy value chains by sector,ind,0.0
Tamil Nadu,Es...Clean energy service providers,ind,0.056
Tamil Nadu,Es...Distributed clean energy service providers,ind,0.0
Tamil Nadu,Gestión de GEI,param,1.682
Tamil Nadu,Es...Carbon offsets historical activity,ind,0.112
Tamil Nadu,Es...CDM risk,ind,0.025
Tamil Nadu,Es...Carbon offsets future potential,ind,0.0
Tamil Nadu,Es...GHG emissions reduction target,ind,0.0
Tamil Nadu,Es...GHG country registry,ind,0.0
Tamil Nadu,Es...GHG market-based instruments,ind,0.0
Tamil Nadu,Es...PMR & NAMA,ind,0.019
Tamil Nadu,Es...Voluntary GHG reporting by corporates,ind,0.001
Tamil Nadu,Es...Investor pressure – PRI signatories,ind,0.0
Tamil Nadu,Es...Corporate energy efficiency initiatives,ind,0.015
Tamil Nadu,Es...Corporate emission reduction policies,ind,0.004
Tamil Nadu,Es...Capacity building – env. business training,ind,0.038
Tamil Nadu,Es...Capacity building – think tanks,ind,0.038
Tamil Nadu,Es...State rank,rank,2.0
Uttar Pradesh,Puntaje,score,0.956
Uttar Pradesh,Marco Propicio,param,1.164
Uttar Pradesh,Es...Clean energy policies,ind,0.249
Uttar Pradesh,Es...Power sector structure,ind,0.119
Uttar Pradesh,Es...Distributed energy regulatory framework,ind,0.0
Uttar Pradesh,Es...Clean energy rural electrification,ind,0.04
Uttar Pradesh,Es...Energy access policies,ind,0.0
Uttar Pradesh,Es...Policy barriers,ind,0.004
Uttar Pradesh,Es...Clean energy installed capacity,ind,0.001
Uttar Pradesh,Es...Growth rate of installed capacity,ind,0.0
Uttar Pradesh,Es...Clean energy electricity generation,ind,0.003
Uttar Pradesh,Es...Growth rate of electricity generation,ind,0.0
Uttar Pradesh,Es...Biofuels production,ind,0.0
Uttar Pradesh,Es...Growth rate biofuels production,ind,0.0
Uttar Pradesh,Es...Average electricity spot prices,ind,0.026
Uttar Pradesh,Es...Average retail electricity prices,ind,0.021
Uttar Pradesh,Es...Average residential electricity prices,ind,0.0
Uttar Pradesh,Es...Average commercial electricity prices,ind,0.0
Uttar Pradesh,Es...Average industrial electricity prices,ind,0.0
Uttar Pradesh,Es...Average kerosene prices,ind,0.0
Uttar Pradesh,Es...Average diesel prices,ind,0.0
Uttar Pradesh,Es...Growth rate of power demand,ind,0.0
Uttar Pradesh,Es...Electrification rate,ind,0.002
Uttar Pradesh,Es...Population using solid fuels for cooking,ind,0.0
Uttar Pradesh,Financiamiento y Inversión,param,0.401
Uttar Pradesh,Es...Clean energy investments,ind,0.026
Uttar Pradesh,Es...Growth rate of clean energy investments,ind,0.002
Uttar Pradesh,Es...Asset finance investments,ind,0.0
Uttar Pradesh,Es...Corporate finance investments,ind,0.0
Uttar Pradesh,Es...VC/PE investments,ind,0.0
Uttar Pradesh,"Es...Loans, grants, grant programs",ind,0.0
Uttar Pradesh,Es...Local investments,ind,0.0
Uttar Pradesh,Es...Number of Green MFI,ind,0.0
Uttar Pradesh,Es...Green micro-loans,ind,0.0
Uttar Pradesh,Es...Green micro-borrowers,ind,0.0
Uttar Pradesh,Es...Average cost of green micro debt,ind,0.0
Uttar Pradesh,Es...Average cost of debt,ind,0.053
Uttar Pradesh,Es...Swap rate,ind,0.04
Uttar Pradesh,Cadenas de valor,param,1.368
Uttar Pradesh,Es...Financial institutions in clean energy,ind,0.0
Uttar Pradesh,Es...Value chains by clean energy sector,ind,0.168
Uttar Pradesh,Es...Distributed clean energy value chains by sector,ind,0.0
Uttar Pradesh,Es...Clean energy service providers,ind,0.038
Uttar Pradesh,Es...Distributed clean energy service providers,ind,0.0
Uttar Pradesh,Gestión de GEI,param,1.099
Uttar Pradesh,Es...Carbon offsets historical activity,ind,0.038
Uttar Pradesh,Es...CDM risk,ind,0.05
Uttar Pradesh,Es...Carbon offsets future potential,ind,0.0
Uttar Pradesh,Es...GHG emissions reduction target,ind,0.0
Uttar Pradesh,Es...GHG country registry,ind,0.0
Uttar Pradesh,Es...GHG market-based instruments,ind,0.0
Uttar Pradesh,Es...PMR & NAMA,ind,0.019
Uttar Pradesh,Es...Voluntary GHG reporting by corporates,ind,0.001
Uttar Pradesh,Es...Investor pressure – PRI signatories,ind,0.0
Uttar Pradesh,Es...Corporate energy efficiency initiatives,ind,0.015
Uttar Pradesh,Es...Corporate emission reduction policies,ind,0.004
Uttar Pradesh,Es...Capacity building – env. business training,ind,0.038
Uttar Pradesh,Es...Capacity building – think tanks,ind,0.0
Uttar Pradesh,Es...State rank,rank,10.0
West Bengal,Puntaje,score,1.043
West Bengal,Marco Propicio,param,1.311
West Bengal,Es...Clean energy policies,ind,0.249
West Bengal,Es...Power sector structure,ind,0.143
West Bengal,Es...Distributed energy regulatory framework,ind,0.0
West Bengal,Es...Clean energy rural electrification,ind,0.04
West Bengal,Es...Energy access policies,ind,0.0
West Bengal,Es...Policy barriers,ind,0.004
West Bengal,Es...Clean energy installed capacity,ind,0.004
West Bengal,Es...Growth rate of installed capacity,ind,0.0
West Bengal,Es...Clean energy electricity generation,ind,0.003
West Bengal,Es...Growth rate of electricity generation,ind,0.036
West Bengal,Es...Biofuels production,ind,0.0
West Bengal,Es...Growth rate biofuels production,ind,0.0
West Bengal,Es...Average electricity spot prices,ind,0.026
West Bengal,Es...Average retail electricity prices,ind,0.019
West Bengal,Es...Average residential electricity prices,ind,0.0
West Bengal,Es...Average commercial electricity prices,ind,0.0
West Bengal,Es...Average industrial electricity prices,ind,0.0
West Bengal,Es...Average kerosene prices,ind,0.0
West Bengal,Es...Average diesel prices,ind,0.0
West Bengal,Es...Growth rate of power demand,ind,0.0
West Bengal,Es...Electrification rate,ind,0.002
West Bengal,Es...Population using solid fuels for cooking,ind,0.0
West Bengal,Financiamiento y Inversión,param,0.333
West Bengal,Es...Clean energy investments,ind,0.007
West Bengal,Es...Growth rate of clean energy investments,ind,0.0
West Bengal,Es...Asset finance investments,ind,0.0
West Bengal,Es...Corporate finance investments,ind,0.0
West Bengal,Es...VC/PE investments,ind,0.0
West Bengal,"Es...Loans, grants, grant programs",ind,0.0
West Bengal,Es...Local investments,ind,0.0
West Bengal,Es...Number of Green MFI,ind,0.0
West Bengal,Es...Green micro-loans,ind,0.0
West Bengal,Es...Green micro-borrowers,ind,0.0
West Bengal,Es...Average cost of green micro debt,ind,0.0
West Bengal,Es...Average cost of debt,ind,0.053
West Bengal,Es...Swap rate,ind,0.04
West Bengal,Cadenas de valor,param,1.941
West Bengal,Es...Financial institutions in clean energy,ind,0.038
West Bengal,Es...Value chains by clean energy sector,ind,0.197
West Bengal,Es...Distributed clean energy value chains by sector,ind,0.0
West Bengal,Es...Clean energy service providers,ind,0.056
West Bengal,Es...Distributed clean energy service providers,ind,0.0
West Bengal,Gestión de GEI,param,0.849
West Bengal,Es...Carbon offsets historical activity,ind,0.0
West Bengal,Es...CDM risk,ind,0.05
West Bengal,Es...Carbon offsets future potential,ind,0.0
West Bengal,Es...GHG emissions reduction target,ind,0.0
West Bengal,Es...GHG country registry,ind,0.0
West Bengal,Es...GHG market-based instruments,ind,0.0
West Bengal,Es...PMR & NAMA,ind,0.019
West Bengal,Es...Voluntary GHG reporting by corporates,ind,0.001
West Bengal,Es...Investor pressure – PRI signatories,ind,0.0
West Bengal,Es...Corporate energy efficiency initiatives,ind,0.015
West Bengal,Es...Corporate emission reduction policies,ind,0.004
West Bengal,Es...Capacity building – env. business training,ind,0.038
West Bengal,Es...Capacity building – think tanks,ind,0.0
West Bengal,Es...State rank,rank,7.0
Jamaica,Puntaje,score,0.802
Jamaica,Marco Propicio,param,0.996
Jamaica,Es...Clean energy policies,ind,0.124
Jamaica,Es...Power sector structure,ind,0.062
Jamaica,Es...Distributed energy regulatory framework,ind,0.0
Jamaica,Es...Clean energy rural electrification,ind,0.04
Jamaica,Es...Energy access policies,ind,0.0
Jamaica,Es...Policy barriers,ind,0.004
Jamaica,Es...Clean energy installed capacity,ind,0.018
Jamaica,Es...Growth rate of installed capacity,ind,0.0
Jamaica,Es...Clean energy electricity generation,ind,0.01
Jamaica,Es...Growth rate of electricity generation,ind,0.0
Jamaica,Es...Biofuels production,ind,0.0
Jamaica,Es...Growth rate biofuels production,ind,0.0
Jamaica,Es...Average electricity spot prices,ind,0.0
Jamaica,Es...Average retail electricity prices,ind,0.139
Jamaica,Es...Average residential electricity prices,ind,0.0
Jamaica,Es...Average commercial electricity prices,ind,0.0
Jamaica,Es...Average industrial electricity prices,ind,0.0
Jamaica,Es...Average kerosene prices,ind,0.0
Jamaica,Es...Average diesel prices,ind,0.0
Jamaica,Es...Growth rate of power demand,ind,0.0
Jamaica,Es...Electrification rate,ind,0.002
Jamaica,Es...Population using solid fuels for cooking,ind,0.0
Jamaica,Financiamiento y Inversión,param,0.242
Jamaica,Es...Clean energy investments,ind,0.01
Jamaica,Es...Growth rate of clean energy investments,ind,0.0
Jamaica,Es...Asset finance investments,ind,0.0
Jamaica,Es...Corporate finance investments,ind,0.0
Jamaica,Es...VC/PE investments,ind,0.0
Jamaica,"Es...Loans, grants, grant programs",ind,0.0
Jamaica,Es...Local investments,ind,0.0
Jamaica,Es...Number of Green MFI,ind,0.0
Jamaica,Es...Green micro-loans,ind,0.0
Jamaica,Es...Green micro-borrowers,ind,0.0
Jamaica,Es...Average cost of green micro debt,ind,0.0
Jamaica,Es...Average cost of debt,ind,0.031
Jamaica,Es...Swap rate,ind,0.032
Jamaica,Cadenas de valor,param,1.026
Jamaica,Es...Financial institutions in clean energy,ind,0.075
Jamaica,Es...Value chains by clean energy sector,ind,0.079
Jamaica,Es...Distributed clean energy value chains by sector,ind,0.0
Jamaica,Es...Clean energy service providers,ind,0.0
Jamaica,Es...Distributed clean energy service providers,ind,0.0
Jamaica,Gestión de GEI,param,1.176
Jamaica,Es...Carbon offsets historical activity,ind,0.0
Jamaica,Es...CDM risk,ind,0.075
Jamaica,Es...Carbon offsets future potential,ind,0.008
Jamaica,Es...GHG emissions reduction target,ind,0.094
Jamaica,Es...GHG country registry,ind,0.0
Jamaica,Es...GHG market-based instruments,ind,0.0
Jamaica,Es...PMR & NAMA,ind,0.0
Jamaica,Es...Voluntary GHG reporting by corporates,ind,0.0
Jamaica,Es...Investor pressure – PRI signatories,ind,0.0
Jamaica,Es...Corporate energy efficiency initiatives,ind,0.0
Jamaica,Es...Corporate emission reduction policies,ind,0.0
Jamaica,Es...Capacity building – env. business training,ind,0.0
Jamaica,Es...Capacity building – think tanks,ind,0.0
Jamaica,Es...Global rank,rank,39.0
Jamaica,Es...Regional rank,rank,18.0
Kenia,Puntaje,score,1.688
Kenia,Marco Propicio,param,1.459
Kenia,Es...Clean energy policies,ind,0.139
Kenia,Es...Power sector structure,ind,0.055
Kenia,Es...Distributed energy regulatory framework,ind,0.067
Kenia,Es...Clean energy rural electrification,ind,0.04
Kenia,Es...Energy access policies,ind,0.06
Kenia,Es...Policy barriers,ind,0.013
Kenia,Es...Clean energy installed capacity,ind,0.059
Kenia,Es...Growth rate of installed capacity,ind,0.0
Kenia,Es...Clean energy electricity generation,ind,0.048
Kenia,Es...Growth rate of electricity generation,ind,0.004
Kenia,Es...Biofuels production,ind,0.001
Kenia,Es...Growth rate biofuels production,ind,0.0
Kenia,Es...Average electricity spot prices,ind,0.0
Kenia,Es...Average retail electricity prices,ind,0.03
Kenia,Es...Average residential electricity prices,ind,0.0
Kenia,Es...Average commercial electricity prices,ind,0.0
Kenia,Es...Average industrial electricity prices,ind,0.0
Kenia,Es...Average kerosene prices,ind,0.032
Kenia,Es...Average diesel prices,ind,0.018
Kenia,Es...Growth rate of power demand,ind,0.0
Kenia,Es...Electrification rate,ind,0.007
Kenia,Es...Population using solid fuels for cooking,ind,0.017
Kenia,Financiamiento y Inversión,param,0.962
Kenia,Es...Clean energy investments,ind,0.133
Kenia,Es...Growth rate of clean energy investments,ind,0.022
Kenia,Es...Asset finance investments,ind,0.0
Kenia,Es...Corporate finance investments,ind,0.0
Kenia,Es...VC/PE investments,ind,0.0
Kenia,"Es...Loans, grants, grant programs",ind,0.003
Kenia,Es...Local investments,ind,0.052
Kenia,Es...Number of Green MFI,ind,0.0
Kenia,Es...Green micro-loans,ind,0.0
Kenia,Es...Green micro-borrowers,ind,0.001
Kenia,Es...Average cost of green micro debt,ind,0.006
Kenia,Es...Average cost of debt,ind,0.031
Kenia,Es...Swap rate,ind,0.041
Kenia,Cadenas de valor,param,3.666
Kenia,Es...Financial institutions in clean energy,ind,0.09
Kenia,Es...Value chains by clean energy sector,ind,0.079
Kenia,Es...Distributed clean energy value chains by sector,ind,0.131
Kenia,Es...Clean energy service providers,ind,0.142
Kenia,Es...Distributed clean energy service providers,ind,0.107
Kenia,Gestión de GEI,param,1.731
Kenia,Es...Carbon offsets historical activity,ind,0.15
Kenia,Es...CDM risk,ind,0.038
Kenia,Es...Carbon offsets future potential,ind,0.023
Kenia,Es...GHG emissions reduction target,ind,0.0
Kenia,Es...GHG country registry,ind,0.0
Kenia,Es...GHG market-based instruments,ind,0.0
Kenia,Es...PMR & NAMA,ind,0.009
Kenia,Es...Voluntary GHG reporting by corporates,ind,0.0
Kenia,Es...Investor pressure – PRI signatories,ind,0.0
Kenia,Es...Corporate energy efficiency initiatives,ind,0.004
Kenia,Es...Corporate emission reduction policies,ind,0.0
Kenia,Es...Capacity building – env. business training,ind,0.038
Kenia,Es...Capacity building – think tanks,ind,0.0
Kenia,Es...Global rank,rank,7.0
Kenia,Es...Regional rank,rank,2.0
Sri Lanka,Puntaje,score,0.962
Sri Lanka,Marco Propicio,param,1.07
Sri Lanka,Es...Clean energy policies,ind,0.138
Sri Lanka,Es...Power sector structure,ind,0.085
Sri Lanka,Es...Distributed energy regulatory framework,ind,0.0
Sri Lanka,Es...Clean energy rural electrification,ind,0.0
Sri Lanka,Es...Energy access policies,ind,0.0
Sri Lanka,Es...Policy barriers,ind,0.011
Sri Lanka,Es...Clean energy installed capacity,ind,0.047
Sri Lanka,Es...Growth rate of installed capacity,ind,0.0
Sri Lanka,Es...Clean energy electricity generation,ind,0.007
Sri Lanka,Es...Growth rate of electricity generation,ind,0.097
Sri Lanka,Es...Biofuels production,ind,0.0
Sri Lanka,Es...Growth rate biofuels production,ind,0.0
Sri Lanka,Es...Average electricity spot prices,ind,0.0
Sri Lanka,Es...Average retail electricity prices,ind,0.04
Sri Lanka,Es...Average residential electricity prices,ind,0.0
Sri Lanka,Es...Average commercial electricity prices,ind,0.0
Sri Lanka,Es...Average industrial electricity prices,ind,0.0
Sri Lanka,Es...Average kerosene prices,ind,0.0
Sri Lanka,Es...Average diesel prices,ind,0.0
Sri Lanka,Es...Growth rate of power demand,ind,0.0
Sri Lanka,Es...Electrification rate,ind,0.002
Sri Lanka,Es...Population using solid fuels for cooking,ind,0.0
Sri Lanka,Financiamiento y Inversión,param,0.253
Sri Lanka,Es...Clean energy investments,ind,0.0
Sri Lanka,Es...Growth rate of clean energy investments,ind,0.0
Sri Lanka,Es...Asset finance investments,ind,0.0
Sri Lanka,Es...Corporate finance investments,ind,0.0
Sri Lanka,Es...VC/PE investments,ind,0.0
Sri Lanka,"Es...Loans, grants, grant programs",ind,0.0
Sri Lanka,Es...Local investments,ind,0.0
Sri Lanka,Es...Number of Green MFI,ind,0.005
Sri Lanka,Es...Green micro-loans,ind,0.0
Sri Lanka,Es...Green micro-borrowers,ind,0.001
Sri Lanka,Es...Average cost of green micro debt,ind,0.004
Sri Lanka,Es...Average cost of debt,ind,0.043
Sri Lanka,Es...Swap rate,ind,0.023
Sri Lanka,Cadenas de valor,param,2.98
Sri Lanka,Es...Financial institutions in clean energy,ind,0.15
Sri Lanka,Es...Value chains by clean energy sector,ind,0.128
Sri Lanka,Es...Distributed clean energy value chains by sector,ind,0.0
Sri Lanka,Es...Clean energy service providers,ind,0.169
